"stop_id","stop_code","stop_name","stop_lat","stop_lon","stop_url","wheelchair_boarding"
"506796","506796","Heist Heldenplein","51.340465","3.240891","https://www.delijn.be/nl/haltes/506796","0"
"410250","410250","Nerem Kleinblookstraat","50.766323","5.503006","https://www.delijn.be/nl/haltes/410250","0"
"135240","135240","Zoersel Ten Boslaan","51.253695","4.692552","https://www.delijn.be/nl/haltes/135240","0"
"408305","408305","Hulst Waterstraat","51.065837","5.132685","https://www.delijn.be/nl/haltes/408305","0"
"235134","235134","Kaprijke Vrijheidsstraat","51.215063","3.611293","https://www.delijn.be/nl/haltes/235134","0"
"305476","305476","Tienen Potaardeweg","50.815589","4.956136","https://www.delijn.be/nl/haltes/305476","0"
"505272","505272","Sint-Denijs De Vijfkeer","50.746210","3.361330","https://www.delijn.be/nl/haltes/505272","0"
"408647","408647","Overrepen Jesserenweg","50.802523","5.419474","https://www.delijn.be/nl/haltes/408647","0"
"506343","506343","Oostende Station tramperron 3","51.227768","2.925773","https://www.delijn.be/nl/haltes/506343","1"
"106764","106764","Boom Bosstraat","51.084550","4.384773","https://www.delijn.be/nl/haltes/106764","0"
"407389","407389","Grote-Brogel Smeetshof","51.135015","5.490767","https://www.delijn.be/nl/haltes/407389","1"
"208291","208291","Eke Nieuwe Steenweg","50.964688","3.650118","https://www.delijn.be/nl/haltes/208291","0"
"310784","310784","Leuven Bodart","50.872589","4.687844","https://www.delijn.be/nl/haltes/310784","0"
"401423","401423","Diepenbeek A. Jeurissenstraat","50.929856","5.426194","https://www.delijn.be/nl/haltes/401423","0"
"205030","205030","Kieldrecht Sportpleinstraat","51.293645","4.170945","https://www.delijn.be/nl/haltes/205030","0"
"508382","508382","Kortrijk Kanon","50.815998","3.271158","https://www.delijn.be/nl/haltes/508382","0"
"515272","515272","Meulebeke Mandellaan","50.941028","3.295016","https://www.delijn.be/nl/haltes/515272","0"
"217284","217284","Okegem Station","50.855928","4.052666","https://www.delijn.be/nl/haltes/217284","0"
"300041","300041","Aarschot Gilsonplein","50.979996","4.821671","https://www.delijn.be/nl/haltes/300041","0"
"405696","405696","Lummen Sint-Ferdinand Instituut","50.997601","5.186698","https://www.delijn.be/nl/haltes/405696","0"
"408602","408602","Mal Hogeropstraat","50.777157","5.524061","https://www.delijn.be/nl/haltes/408602","0"
"518135","518135","Diksmuide Sint-Jansplein","51.031072","2.864115","https://www.delijn.be/nl/haltes/518135","0"
"108775","108775","Ekeren Sint-Michielscollege","51.272152","4.458127","https://www.delijn.be/nl/haltes/108775","0"
"109251","109251","Herentals Kruisboogstraat","51.182108","4.858629","https://www.delijn.be/nl/haltes/109251","0"
"105735","105735","Antwerpen Van Schoonbekestraat","51.201621","4.406115","https://www.delijn.be/nl/haltes/105735","1"
"201240","201240","Wetteren Buyssestraat","51.002857","3.890216","https://www.delijn.be/nl/haltes/201240","0"
"204648","204648","Steendorp Sterstraat","51.130743","4.269835","https://www.delijn.be/nl/haltes/204648","1"
"206559","206559","Erondegem Halfbunder","50.946363","3.958138","https://www.delijn.be/nl/haltes/206559","0"
"301154","301154","Ukkel Pijnbomenstraat","50.776131","4.382732","https://www.delijn.be/nl/haltes/301154","0"
"402000","402000","Hasselt Nieuwe Steenweg","50.926268","5.366561","https://www.delijn.be/nl/haltes/402000","0"
"407495","407495","Winterslag Colruyt","50.975975","5.489823","https://www.delijn.be/nl/haltes/407495","0"
"101453","101453","Duffel Poederstraat","51.098346","4.524779","https://www.delijn.be/nl/haltes/101453","0"
"107620","107620","Mortsel Gemeenteplein","51.169750","4.448053","https://www.delijn.be/nl/haltes/107620","0"
"203823","203823","Schelderode Kerk","50.970830","3.714460","https://www.delijn.be/nl/haltes/203823","0"
"302413","302413","Geldenaken Ecole Normale","50.727901","4.875458","https://www.delijn.be/nl/haltes/302413","0"
"305102","305102","Oplinter Hoeve De Ronde","50.833611","5.004043","https://www.delijn.be/nl/haltes/305102","0"
"512204","512204","Roeselare Ter Bets","50.962597","3.097979","https://www.delijn.be/nl/haltes/512204","0"
"203548","203548","Oostakker Lourdes","51.082106","3.758868","https://www.delijn.be/nl/haltes/203548","0"
"103883","103883","Sint-Amands Recyclagepark","51.059826","4.212988","https://www.delijn.be/nl/haltes/103883","0"
"103944","103944","Berlaar Misstraat Kerk","51.110589","4.635326","https://www.delijn.be/nl/haltes/103944","1"
"106819","106819","Walem Baron Coppenslaan","51.069950","4.454083","https://www.delijn.be/nl/haltes/106819","0"
"108208","108208","Herenthout Bergen","51.149396","4.796069","https://www.delijn.be/nl/haltes/108208","0"
"206305","206305","Dendermonde Donckstraat","51.033434","4.087310","https://www.delijn.be/nl/haltes/206305","1"
"207648","207648","Burst Molenveld","50.911022","3.921376","https://www.delijn.be/nl/haltes/207648","0"
"308218","308218","Deurne Overweg","51.046253","5.092254","https://www.delijn.be/nl/haltes/308218","0"
"507553","507553","Zedelgem Driewege","51.129492","3.153429","https://www.delijn.be/nl/haltes/507553","0"
"508333","508333","Kooigem Ruddervoorde","50.758016","3.311573","https://www.delijn.be/nl/haltes/508333","0"
"520837","520837","Poperinge Sappenleen","50.851032","2.753501","https://www.delijn.be/nl/haltes/520837","0"
"103221","103221","Willebroek Brico","51.077076","4.353195","https://www.delijn.be/nl/haltes/103221","0"
"200308","200308","Gent Van Arenbergstraat","51.058116","3.745147","https://www.delijn.be/nl/haltes/200308","1"
"300871","300871","Hoeilaart Nero","50.767907","4.475998","https://www.delijn.be/nl/haltes/300871","0"
"408671","408671","Riksingen Kruispunt","50.806708","5.466067","https://www.delijn.be/nl/haltes/408671","0"
"409085","409085","Wellen Nutstraat","50.834819","5.339116","https://www.delijn.be/nl/haltes/409085","0"
"502802","502802","Zwevezele Hille","51.048159","3.227841","https://www.delijn.be/nl/haltes/502802","1"
"509650","509650","Zuidschote Lizerne","50.916144","2.838264","https://www.delijn.be/nl/haltes/509650","0"
"104382","104382","Antwerpen Stedelijk Lyceum","51.226012","4.386442","https://www.delijn.be/nl/haltes/104382","1"
"400743","400743","Eigenbilzen Molendriesstraat","50.881091","5.571794","https://www.delijn.be/nl/haltes/400743","0"
"506463","506463","Zeebrugge Zeesluis","51.337868","3.221219","https://www.delijn.be/nl/haltes/506463","1"
"508824","508824","Tielt Vliegend Paard","51.015084","3.311999","https://www.delijn.be/nl/haltes/508824","0"
"104957","104957","Sint-Katelijne-Waver Halewijnstraat","51.074748","4.531111","https://www.delijn.be/nl/haltes/104957","0"
"209957","209957","De Pinte Scheldeveldestraat","50.998813","3.658609","https://www.delijn.be/nl/haltes/209957","0"
"302949","302949","Kessel-Lo Gemeenteplein","50.890832","4.729871","https://www.delijn.be/nl/haltes/302949","1"
"308987","308987","Dworp Gravenhof","50.733068","4.290909","https://www.delijn.be/nl/haltes/308987","0"
"302970","302970","Teralfene Sint-Janskerk","50.890187","4.101077","https://www.delijn.be/nl/haltes/302970","0"
"306662","306662","Pamel Kriebrugstraat","50.848755","4.070885","https://www.delijn.be/nl/haltes/306662","0"
"310249","310249","Wezembeek-Oppem Doornen","50.847746","4.502960","https://www.delijn.be/nl/haltes/310249","0"
"101350","101350","Wilrijk Beukenlaan","51.175669","4.411215","https://www.delijn.be/nl/haltes/101350","1"
"205037","205037","Kieldrecht Gemenestraat","51.275528","4.184097","https://www.delijn.be/nl/haltes/205037","0"
"300941","300941","Brussel SABCA","50.881670","4.416897","https://www.delijn.be/nl/haltes/300941","0"
"310000","310000","Overhespen Korte Walsbergenstraat","50.795438","5.038045","https://www.delijn.be/nl/haltes/310000","0"
"408584","408584","Lauw Herstappelstraat","50.735173","5.415070","https://www.delijn.be/nl/haltes/408584","0"
"508805","508805","Staden Lindeken","50.964637","3.030939","https://www.delijn.be/nl/haltes/508805","0"
"503611","503611","Moorsele Kezelberg","50.837490","3.113442","https://www.delijn.be/nl/haltes/503611","0"
"200344","200344","Gent Rerum-Novarumplein","51.022875","3.720376","https://www.delijn.be/nl/haltes/200344","1"
"201071","201071","Gent Galgenberg","51.050671","3.713489","https://www.delijn.be/nl/haltes/201071","1"
"101700","101700","Antwerpen Centraal Station perron 6","51.218699","4.421726","https://www.delijn.be/nl/haltes/101700","1"
"300788","300788","Anderlecht Appelboom","50.835191","4.280530","https://www.delijn.be/nl/haltes/300788","0"
"215040","215040","Lokeren Rivierstraat","51.095600","4.006030","https://www.delijn.be/nl/haltes/215040","0"
"302237","302237","Hoeilaart Post","50.766663","4.469014","https://www.delijn.be/nl/haltes/302237","0"
"105137","105137","Muizen J. Van Geelstraat","51.009213","4.515725","https://www.delijn.be/nl/haltes/105137","0"
"207289","207289","Hofstade Residentie Kareeloven","50.969848","4.029913","https://www.delijn.be/nl/haltes/207289","0"
"402265","402265","Genk De Schom","50.957723","5.476974","https://www.delijn.be/nl/haltes/402265","0"
"213661","213661","Evergem Kriekerijstraat","51.125492","3.720749","https://www.delijn.be/nl/haltes/213661","0"
"307307","307307","Galmaarden Tollembeekstraat","50.749303","3.975298","https://www.delijn.be/nl/haltes/307307","0"
"408815","408815","Koninksem Kerkstraat","50.768301","5.438954","https://www.delijn.be/nl/haltes/408815","0"
"410629","410629","Tongeren Bewel","50.787366","5.522663","https://www.delijn.be/nl/haltes/410629","0"
"305749","305749","Zoutleeuw Schipstraat","50.840675","5.107135","https://www.delijn.be/nl/haltes/305749","0"
"502303","502303","Oedelem Driekoningen","51.174075","3.321196","https://www.delijn.be/nl/haltes/502303","0"
"502407","502407","Sint-Andries Phare","51.203590","3.207058","https://www.delijn.be/nl/haltes/502407","0"
"109090","109090","Ekeren Vrijwilligerslei","51.292677","4.443718","https://www.delijn.be/nl/haltes/109090","0"
"300778","300778","Anderlecht Leemans - Eddy Merckx","50.816495","4.280971","https://www.delijn.be/nl/haltes/300778","1"
"304863","304863","Beersel Rodepoorthoeve","50.758767","4.331058","https://www.delijn.be/nl/haltes/304863","0"
"217185","217185","Opwijk Klaarstraat","50.970068","4.179599","https://www.delijn.be/nl/haltes/217185","0"
"301280","301280","Itterbeek Boudewijnlaan","50.836527","4.257619","https://www.delijn.be/nl/haltes/301280","1"
"305501","305501","Sint-Stevens-Woluwe Lange Wagenstraat","50.865721","4.440730","https://www.delijn.be/nl/haltes/305501","0"
"204513","204513","Beveren-Waas Polderstraat","51.222533","4.225815","https://www.delijn.be/nl/haltes/204513","0"
"303255","303255","Drieslinter Kapelleke","50.841570","5.036548","https://www.delijn.be/nl/haltes/303255","0"
"301989","301989","Halle Park","50.732771","4.237019","https://www.delijn.be/nl/haltes/301989","0"
"407395","407395","Peer Kerk","51.132778","5.449608","https://www.delijn.be/nl/haltes/407395","1"
"502025","502025","Assebroek Aanborgers","51.191393","3.275087","https://www.delijn.be/nl/haltes/502025","0"
"206197","206197","Baardegem Elderberg","50.951488","4.133813","https://www.delijn.be/nl/haltes/206197","0"
"303394","303394","Londerzeel Station perron 1","51.008794","4.298306","https://www.delijn.be/nl/haltes/303394","0"
"307635","307635","Ukkel Horzel","50.787017","4.330745","https://www.delijn.be/nl/haltes/307635","0"
"502255","502255","Leke Voorstad","51.103104","2.891223","https://www.delijn.be/nl/haltes/502255","0"
"207087","207087","Ninove Wilgenlaan","50.853850","4.021506","https://www.delijn.be/nl/haltes/207087","0"
"511243","511243","Hooglede Grote Noordstraat","50.979839","3.087545","https://www.delijn.be/nl/haltes/511243","0"
"303665","303665","Jette Dikke Beuk","50.892958","4.313312","https://www.delijn.be/nl/haltes/303665","1"
"204740","204740","Sint-Gillis-Waas Hogenakkerstraat","51.248524","4.086910","https://www.delijn.be/nl/haltes/204740","0"
"310716","310716","Merchtem Dooren","50.956738","4.250987","https://www.delijn.be/nl/haltes/310716","0"
"201151","201151","Gent Malpertuusplein","51.065079","3.690378","https://www.delijn.be/nl/haltes/201151","1"
"304927","304927","Haasrode UCLL","50.848623","4.727279","https://www.delijn.be/nl/haltes/304927","1"
"306921","306921","Hakendover Breemdstraat","50.792618","4.980290","https://www.delijn.be/nl/haltes/306921","0"
"407815","407815","Sint-Truiden Bernissem","50.819658","5.214072","https://www.delijn.be/nl/haltes/407815","0"
"107560","107560","Brasschaat Frilinglei","51.289261","4.446355","https://www.delijn.be/nl/haltes/107560","0"
"402374","402374","Genk Wijerdriesstraat","50.973120","5.552553","https://www.delijn.be/nl/haltes/402374","0"
"207805","207805","Erembodegem Van De Vijverstraat","50.921431","4.064551","https://www.delijn.be/nl/haltes/207805","1"
"553120","553120","Desselgem Toren","50.880367","3.360506","https://www.delijn.be/nl/haltes/553120","0"
"211821","211821","Gent Dampoort perron B1","51.057142","3.741320","https://www.delijn.be/nl/haltes/211821","1"
"101075","101075","Hoboken Aartselaarstraat","51.177586","4.368497","https://www.delijn.be/nl/haltes/101075","1"
"301243","301243","Diest Stadion","50.986014","5.062204","https://www.delijn.be/nl/haltes/301243","1"
"305148","305148","Tienen Vierde Lansierslaan","50.809727","4.929472","https://www.delijn.be/nl/haltes/305148","0"
"405636","405636","Hasselt Demersite","50.942188","5.329731","https://www.delijn.be/nl/haltes/405636","0"
"509414","509414","Poperinge Lovie","50.880695","2.701997","https://www.delijn.be/nl/haltes/509414","0"
"211034","211034","Ertvelde Benninckstraat","51.179847","3.733182","https://www.delijn.be/nl/haltes/211034","0"
"203034","203034","Waarschoot Arisdonk","51.145629","3.624724","https://www.delijn.be/nl/haltes/203034","0"
"509661","509661","Pollinkhove Kapel","50.967555","2.733122","https://www.delijn.be/nl/haltes/509661","0"
"106508","106508","Zandhoven Het Ven","51.206407","4.658860","https://www.delijn.be/nl/haltes/106508","0"
"206820","206820","Moorsel Avouestraat","50.950651","4.086989","https://www.delijn.be/nl/haltes/206820","0"
"511756","511756","Bredene WZC Jacky Maes","51.238726","2.970691","https://www.delijn.be/nl/haltes/511756","0"
"302104","302104","Herent Oude Hoevestraat","50.925937","4.629691","https://www.delijn.be/nl/haltes/302104","0"
"408332","408332","Schoot Sint-Jozefsplein","51.065494","5.036676","https://www.delijn.be/nl/haltes/408332","0"
"406210","406210","Kotem Kerk","50.947634","5.743898","https://www.delijn.be/nl/haltes/406210","0"
"102947","102947","Westmalle Kerk","51.301453","4.691236","https://www.delijn.be/nl/haltes/102947","0"
"406033","406033","Opoeteren Gruitrodelaan","51.071424","5.651085","https://www.delijn.be/nl/haltes/406033","1"
"503798","503798","Sint-Eloois-Winkel Smis","50.872001","3.183597","https://www.delijn.be/nl/haltes/503798","0"
"301495","301495","Geetbets Voetbalveld","50.901886","5.113999","https://www.delijn.be/nl/haltes/301495","0"
"405261","405261","Veldwezelt Ganzenlaan","50.868768","5.628341","https://www.delijn.be/nl/haltes/405261","0"
"509171","509171","Oostvleteren Benaja","50.931750","2.739371","https://www.delijn.be/nl/haltes/509171","0"
"556302","556302","Oostende Gouwelozestraat","51.218166","2.932126","https://www.delijn.be/nl/haltes/556302","0"
"212112","212112","Kwatrecht Mariagaard perron 2","50.978084","3.836413","https://www.delijn.be/nl/haltes/212112","0"
"403621","403621","Hechtel Don Bosco Straat","51.114077","5.370552","https://www.delijn.be/nl/haltes/403621","1"
"504046","504046","Boezinge Pilkem","50.900675","2.889173","https://www.delijn.be/nl/haltes/504046","1"
"270202","270202","Bottelare Dorp","50.964131","3.752729","https://www.delijn.be/nl/haltes/270202","0"
"256106","256106","Welle Wellestraat","50.896052","4.060085","https://www.delijn.be/nl/haltes/256106","0"
"503675","503675","Otegem Wisse","50.816388","3.395975","https://www.delijn.be/nl/haltes/503675","0"
"405531","405531","Overpelt Waterstraat","51.224248","5.425626","https://www.delijn.be/nl/haltes/405531","0"
"109829","109829","Brasschaat Neervelden","51.311087","4.496836","https://www.delijn.be/nl/haltes/109829","0"
"407688","407688","Val-Meer Fallstraat","50.778718","5.598798","https://www.delijn.be/nl/haltes/407688","0"
"409881","409881","Hamont De Kempkens","51.249048","5.540207","https://www.delijn.be/nl/haltes/409881","0"
"400269","400269","Lozen Kanaalstraat","51.206454","5.560083","https://www.delijn.be/nl/haltes/400269","0"
"301198","301198","Kaggevinne Galgenveld","50.977120","5.031253","https://www.delijn.be/nl/haltes/301198","0"
"404608","404608","Neerpelt Zonnebloemweg","51.224438","5.448805","https://www.delijn.be/nl/haltes/404608","0"
"403327","403327","Spalbeek Molenstraat kapel","50.950649","5.224087","https://www.delijn.be/nl/haltes/403327","0"
"200946","200946","Watervliet Barbarapolder","51.280687","3.680043","https://www.delijn.be/nl/haltes/200946","0"
"503952","503952","Menen Ropswalle","50.787095","3.103567","https://www.delijn.be/nl/haltes/503952","0"
"409532","409532","Bilzen Rusthuis","50.866376","5.515051","https://www.delijn.be/nl/haltes/409532","0"
"435381","435381","Sint-Huibrechts-Lille Heikesveld","51.237363","5.474880","https://www.delijn.be/nl/haltes/435381","0"
"515990","515990","Izegem Schoonveldestraat","50.912387","3.220109","https://www.delijn.be/nl/haltes/515990","0"
"201353","201353","Nazareth Amerika","50.940506","3.568473","https://www.delijn.be/nl/haltes/201353","0"
"135017","135017","Balen WZC Keiheuvel","51.186293","5.240466","https://www.delijn.be/nl/haltes/135017","0"
"409245","409245","Hamont Dielishoek","51.260420","5.537348","https://www.delijn.be/nl/haltes/409245","0"
"101686","101686","Goirle Van Hogendorpplein","51.521028","5.058960","https://www.delijn.be/nl/haltes/101686","0"
"404504","404504","Houthalen Lillo","51.040361","5.344972","https://www.delijn.be/nl/haltes/404504","1"
"405100","405100","Vorst Steenbergen","51.079426","5.005676","https://www.delijn.be/nl/haltes/405100","0"
"510412","510412","Roksem Hoge Dijken","51.170759","3.044361","https://www.delijn.be/nl/haltes/510412","0"
"303774","303774","Wolvertem In Robroek","50.995231","4.324252","https://www.delijn.be/nl/haltes/303774","0"
"400810","400810","Mopertingen Mathijsestraat","50.860794","5.579069","https://www.delijn.be/nl/haltes/400810","1"
"518365","518365","Kortrijk Zwingelaarsstraat","50.827137","3.242677","https://www.delijn.be/nl/haltes/518365","1"
"307827","307827","Sint-Stevens-Woluwe Acaciawijk","50.860817","4.448318","https://www.delijn.be/nl/haltes/307827","0"
"109510","109510","Sint-Katelijne-Waver Fortsesteenweg","51.070859","4.507012","https://www.delijn.be/nl/haltes/109510","0"
"102780","102780","Antwerpen Lokkaardstraat","51.198314","4.407646","https://www.delijn.be/nl/haltes/102780","0"
"103214","103214","Schelle Winkelpark","51.117510","4.372864","https://www.delijn.be/nl/haltes/103214","1"
"108682","108682","Berlaar Heikant Kerkhof","51.084003","4.662573","https://www.delijn.be/nl/haltes/108682","0"
"301028","301028","Sint-Gillis Ma Campagne","50.823047","4.352949","https://www.delijn.be/nl/haltes/301028","0"
"407935","407935","Sint-Truiden Station perron 5","50.817177","5.176447","https://www.delijn.be/nl/haltes/407935","0"
"103732","103732","Vosselaar R. Sniederspad","51.306009","4.880327","https://www.delijn.be/nl/haltes/103732","0"
"108377","108377","Putte Peulis Kerk","51.038778","4.590090","https://www.delijn.be/nl/haltes/108377","0"
"209463","209463","Sint-Lievens-Esse Doornstraat","50.857064","3.897500","https://www.delijn.be/nl/haltes/209463","0"
"300830","300830","Brussel Karel Bogaerd","50.881118","4.348231","https://www.delijn.be/nl/haltes/300830","1"
"310095","310095","Lovenjoel Bijzondereweg","50.859726","4.774771","https://www.delijn.be/nl/haltes/310095","0"
"101297","101297","Brasschaat P+R Sint-Job","51.309991","4.555823","https://www.delijn.be/nl/haltes/101297","0"
"308544","308544","Tervuren Atheneum","50.822969","4.502641","https://www.delijn.be/nl/haltes/308544","0"
"518191","518191","Harelbeke Groeningestraat","50.847507","3.298294","https://www.delijn.be/nl/haltes/518191","1"
"206875","206875","Aalst Oude Abdijstraat","50.954794","4.068045","https://www.delijn.be/nl/haltes/206875","1"
"207280","207280","Schoonaarde Gemeenteplein","51.004802","4.014276","https://www.delijn.be/nl/haltes/207280","0"
"105956","105956","Kallo Vrachtwagenparking","51.266857","4.287226","https://www.delijn.be/nl/haltes/105956","0"
"308688","308688","Zaventem Da Vinci","50.889436","4.459012","https://www.delijn.be/nl/haltes/308688","0"
"310809","310809","Herne Spoorwegstraat","50.727270","4.024224","https://www.delijn.be/nl/haltes/310809","0"
"105967","105967","Hemiksem Terlochtweg","51.149396","4.339757","https://www.delijn.be/nl/haltes/105967","0"
"208367","208367","Nukerke Letterstraat","50.784257","3.590019","https://www.delijn.be/nl/haltes/208367","0"
"209178","209178","Ellezelles Chemin Vers Flobecq","50.762496","3.683060","https://www.delijn.be/nl/haltes/209178","0"
"405196","405196","Lanaken Cultureel Centrum","50.888950","5.655930","https://www.delijn.be/nl/haltes/405196","0"
"502046","502046","Assebroek Raboudenburgstraat","51.194971","3.256953","https://www.delijn.be/nl/haltes/502046","0"
"107837","107837","Branst Waterheidestraat","51.075635","4.194746","https://www.delijn.be/nl/haltes/107837","0"
"401338","401338","Bree Peerderkiezel","51.139830","5.582045","https://www.delijn.be/nl/haltes/401338","1"
"108825","108825","Koningshooikt Kerk","51.094025","4.611886","https://www.delijn.be/nl/haltes/108825","0"
"201479","201479","Gentbrugge Stelplaats","51.036016","3.751677","https://www.delijn.be/nl/haltes/201479","1"
"203827","203827","Vurste Gentweg","50.949066","3.683853","https://www.delijn.be/nl/haltes/203827","0"
"304574","304574","Sint-Pieters-Leeuw Brukom","50.765790","4.252448","https://www.delijn.be/nl/haltes/304574","0"
"305664","305664","Budingen Roel","50.868204","5.094236","https://www.delijn.be/nl/haltes/305664","0"
"403411","403411","Hasselt Weg naar Genk","50.945331","5.343662","https://www.delijn.be/nl/haltes/403411","0"
"405166","405166","Gellik Kerk","50.882641","5.605529","https://www.delijn.be/nl/haltes/405166","1"
"407505","407505","Peer Wauberg","51.082445","5.458981","https://www.delijn.be/nl/haltes/407505","0"
"414052","414052","Houthalen Lucerna","51.028304","5.402495","https://www.delijn.be/nl/haltes/414052","0"
"105478","105478","Schoten Kempensedreef","51.287913","4.536355","https://www.delijn.be/nl/haltes/105478","0"
"310148","310148","Beersel Kasteel","50.766713","4.299658","https://www.delijn.be/nl/haltes/310148","0"
"507706","507706","Torhout Rozeveldstraat","51.087361","3.136652","https://www.delijn.be/nl/haltes/507706","0"
"104317","104317","Borsbeek De Robianostraat","51.194827","4.477320","https://www.delijn.be/nl/haltes/104317","1"
"106520","106520","Emblem Kortestraat","51.155153","4.586186","https://www.delijn.be/nl/haltes/106520","0"
"202740","202740","Herzele Vierwegen","50.900368","3.878385","https://www.delijn.be/nl/haltes/202740","0"
"209136","209136","Elst Kerkhof","50.827729","3.735895","https://www.delijn.be/nl/haltes/209136","0"
"510617","510617","Sint-Pieters Veemarkt","51.223025","3.212364","https://www.delijn.be/nl/haltes/510617","1"
"200101","200101","Gent Lange Steenstraat","51.058682","3.721441","https://www.delijn.be/nl/haltes/200101","0"
"403522","403522","Stevoort Hofbeemden","50.921870","5.250321","https://www.delijn.be/nl/haltes/403522","0"
"212160","212160","Gent Flamingostraat","51.027972","3.708118","https://www.delijn.be/nl/haltes/212160","0"
"400624","400624","Paal Weg naar Tessenderlo","51.040543","5.171060","https://www.delijn.be/nl/haltes/400624","0"
"302207","302207","Hoegaarden Sint-Kat-Hauthem Kapel","50.787226","4.873277","https://www.delijn.be/nl/haltes/302207","0"
"304815","304815","Duisburg Hertswegenstraat","50.817417","4.534464","https://www.delijn.be/nl/haltes/304815","0"
"305875","305875","Grimbergen Delhaize","50.926583","4.391619","https://www.delijn.be/nl/haltes/305875","1"
"106498","106498","Herentals Station perron 8","51.181507","4.830401","https://www.delijn.be/nl/haltes/106498","0"
"302296","302296","Kortrijk-Dutsel Kouter","50.928389","4.810272","https://www.delijn.be/nl/haltes/302296","0"
"404229","404229","Zolder Mierenstraat","51.023160","5.344165","https://www.delijn.be/nl/haltes/404229","1"
"409856","409856","Opglabbeek Weg naar Meeuwen","51.028235","5.531284","https://www.delijn.be/nl/haltes/409856","1"
"101595","101595","Antwerpen Broedermin","51.202789","4.393129","https://www.delijn.be/nl/haltes/101595","0"
"202298","202298","Ertvelde Rieme Kievitstraat","51.177027","3.761008","https://www.delijn.be/nl/haltes/202298","1"
"102766","102766","Vremde Boechoutveldweg","51.176602","4.519021","https://www.delijn.be/nl/haltes/102766","0"
"302045","302045","Herent Den Elst","50.921492","4.665646","https://www.delijn.be/nl/haltes/302045","0"
"107604","107604","Mol Station perron 5","51.190664","5.115858","https://www.delijn.be/nl/haltes/107604","0"
"300962","300962","Oudergem Herrmann-Debroux","50.812593","4.428378","https://www.delijn.be/nl/haltes/300962","1"
"403318","403318","Spalbeek Holrakkerstraat","50.958984","5.236865","https://www.delijn.be/nl/haltes/403318","1"
"109089","109089","Geel Maal","51.151900","4.973068","https://www.delijn.be/nl/haltes/109089","0"
"209622","209622","Onkerzele Koolpot","50.783773","3.898162","https://www.delijn.be/nl/haltes/209622","0"
"308607","308607","Breendonk Rijweg","51.057683","4.335218","https://www.delijn.be/nl/haltes/308607","0"
"402082","402082","Genk Winterbeeklaan","50.941130","5.453087","https://www.delijn.be/nl/haltes/402082","0"
"510360","510360","Moorsele Groen Lint","50.842641","3.155698","https://www.delijn.be/nl/haltes/510360","0"
"201311","201311","Gent Sterre (Kortrijksesteenweg)","51.025651","3.709671","https://www.delijn.be/nl/haltes/201311","1"
"301830","301830","Haacht Don Bosco","50.974590","4.629029","https://www.delijn.be/nl/haltes/301830","0"
"400206","400206","As Kerkhof","51.005314","5.586391","https://www.delijn.be/nl/haltes/400206","0"
"507932","507932","Roeselare Populierstraat","50.955321","3.153190","https://www.delijn.be/nl/haltes/507932","0"
"107306","107306","Lier Markt","51.130532","4.570248","https://www.delijn.be/nl/haltes/107306","1"
"308441","308441","Keerbergen Kempenlaan","51.005487","4.623929","https://www.delijn.be/nl/haltes/308441","0"
"503859","503859","Waregem Zorgcampus","50.883033","3.434731","https://www.delijn.be/nl/haltes/503859","1"
"108211","108211","Herenthout Atealaan","51.154152","4.805268","https://www.delijn.be/nl/haltes/108211","0"
"206537","206537","Herzele Hei","50.901714","3.884211","https://www.delijn.be/nl/haltes/206537","0"
"410257","410257","Herk-de-Stad Campus Amandina","50.939589","5.168779","https://www.delijn.be/nl/haltes/410257","0"
"300923","300923","Evere De Lombaerde","50.859773","4.416980","https://www.delijn.be/nl/haltes/300923","1"
"407970","407970","Sint-Truiden Kruispunt Expresweg","50.821757","5.232502","https://www.delijn.be/nl/haltes/407970","0"
"501734","501734","Oostende Hazegras","51.226309","2.923522","https://www.delijn.be/nl/haltes/501734","0"
"518255","518255","Heule Rode Lantaarn","50.834971","3.249576","https://www.delijn.be/nl/haltes/518255","0"
"105412","105412","Kapellen Kon. Astridlaan","51.309350","4.445350","https://www.delijn.be/nl/haltes/105412","0"
"400581","400581","Beringen Oude Lummenseweg","51.041405","5.216119","https://www.delijn.be/nl/haltes/400581","0"
"109044","109044","Ramsel Bosstraat","51.026826","4.845993","https://www.delijn.be/nl/haltes/109044","0"
"406473","406473","Meerhout Hepmansbossen","51.103824","5.105389","https://www.delijn.be/nl/haltes/406473","0"
"503002","503002","Aarsele Hoge","50.991895","3.420479","https://www.delijn.be/nl/haltes/503002","0"
"310573","310573","Hoeilaart J. B. Delcortestraat","50.770762","4.463614","https://www.delijn.be/nl/haltes/310573","0"
"508435","508435","Ingooigem Helleweg","50.810413","3.445950","https://www.delijn.be/nl/haltes/508435","0"
"402536","402536","Jeuk Kerk","50.734030","5.209719","https://www.delijn.be/nl/haltes/402536","0"
"407492","407492","Peer Panhovenstraat","51.146595","5.479281","https://www.delijn.be/nl/haltes/407492","0"
"504193","504193","Ieper Wegwijzer","50.863259","2.877462","https://www.delijn.be/nl/haltes/504193","1"
"404940","404940","Wintershoven Kerk","50.851029","5.417549","https://www.delijn.be/nl/haltes/404940","0"
"301271","301271","Webbekom Dorpsveldstraat","50.964058","5.060488","https://www.delijn.be/nl/haltes/301271","0"
